c,theta,A1,n_star,w,N_real,N_predict,Error_predict,n,start_ind
11.8997141413751,0.233477290034054,47.7447434430097,0.635616867036261,1.80112852595153,285,180,36.8421052631579,49,
565.724924844528,1.80045127462196,12.8924850139011,0.891250776928827,0.143396466252749,52,154,196.153846153846,35,
19.0253105882153,0.385967904559097,31.7853372239267,0.922294796055697,0.136902477712439,112,465,315.178571428571,56,
101.522424180576,0.370926603611769,37.2828444093054,0.671533092436719,0.378835822453928,65,136,109.230769230769,22,
34.6576622131412,0.356006965557651,22.2830502954033,0.922294850136551,1.02174561418493,318,312,1.88679245283019,25,
463.214579964166,0.47554598009827,65.6536341934229,0.922294846258056,0.059178105444259,61,856,1303.27868852459,11,
42.3174471243314,0.094669611988285,56.006875305957,0.922294770890385,0.11238126611233,94,734,680.851063829787,13,
31.7041726639022,0.357408750426871,21.4906065599788,0.922294846376612,0.122936279896131,61,304,398.360655737705,27,
29.1459212979816,0.048084957009086,373.938395643542,0.2024049673538,0.05758987611953,50,492,884,23,
7451.34167250824,0.357330108469927,1962.88188415184,0.922294850474112,0.199282354109833,5036,25263,401.648133439238,2,
23.1845771593184,0.304751857949806,83.3531551396909,0.922294815683988,0.394337717757509,498,1148,130.522088353414,75,
751.934832543357,0.008387477698986,35649.215923723,0.350294191777489,0.000728998707419,70,54900,78328.5714285714,30,
21.2654674326993,0.300850735945593,14.2416137100755,0.281503522563369,1.71531686859072,54,40,25.9259259259259,20,
1029.49997561574,0.285930310622962,112.230314658739,0.922294843795821,0.031156751540978,51,1450,2743.13725490196,6,
67.5222509302393,0.334215875952882,45.8352810204346,0.922294837404662,0.083070352846186,77,618,702.597402597403,28,
29.2902818352285,0.362751738926097,16.1123684251223,0.922294850442933,0.139858354631549,50,228,356,21,
1047.11865522536,0.408555615980395,101.999384495662,0.92229485109691,0.041138268250485,61,1320,2063.93442622951,7,
0.823850011777019,1.23316989159743,0.004585414017783,0.88246656806781,1409.76119739692,56,1,98.2142857142857,1,
0.006945406141895,0.010510304842798,74.7125280891265,0.371774837201695,0.546556737220525,73,127,73.972602739726,8,
13.36682892297,0.411810474287391,33.737215865334,0.922294848060004,0.451436474219817,276,514,86.231884057971,80,
14603.9851861573,0.307164005803118,264.949330968279,0.922294839757255,0.085931947319581,296,3413,1053.04054054054,3,
27204.4533742754,0.246969803635075,21997.7044658561,0.922286420391616,0.00065356875077,297,283173,95244.4444444444,112,
237.167222285522,1.09183138622337,16.1395718572832,0.92229438475975,0.168511070644137,57,230,303.508771929824,22,
0.237348796424303,0.276795644101426,47.009275335112,0.853471923100152,0.308583348917314,401,623,55.3615960099751,302,
23.9468648413795,0.612797671524139,10.8181179668245,0.328900347898277,3.78412205373849,97,52,46.3917525773196,36,
141.331281304092,1.34587551221059,9.9493436435459,0.012279138100188,1.58839963283896,91,85,6.59340659340659,75,
4.40240910767151,0.239539901785938,14.7333699726083,0.922294851012006,0.174045036632568,60,217,261.666666666667,27,
1.08153003328948,0.078372686056256,41.5271836821485,0.922294805924114,0.054264470363527,54,559,935.185185185185,25,
4484.05369128094,0.311891886815201,651.775182037865,0.92229482947299,0.004530391094049,57,8407,14649.1228070175,19,
32.4303106789788,0.30811247374254,29.0147333775744,0.922294833529754,0.093734475897707,61,399,554.098360655738,26,
6.69513640169407,0.028941161462983,515.520152056571,0.922290679481395,0.011305472765022,135,6694,4858.51851851852,60,
20.7020559034754,0.377655437018774,5.78027637030143,0.922294853558888,0.564612475502884,52,84,61.5384615384615,10,
1320.80557746082,0.516352375988981,125.778460301111,0.249008796082221,0.298537286161685,62,179,188.709677419355,12,
0.823850011777019,1.23316989159743,0.004065916539066,0.88246656806781,4769.65429134619,166,1,99.3975903614458,1,
31.7648658039396,0.358308038319405,23.4898253970782,0.922294766574933,0.0893170241588,58,333,474.137931034483,31,
26.719564315977,0.45121108063676,18.9435973470308,0.609258465088901,1.21696793578482,96,85,11.4583333333333,37,
97.0040161730652,0.314243285853518,39.0625163212585,0.922294795738214,0.119355143876634,78,521,567.948717948718,18,
14.8513001143649,0.401193180401047,33.7144409853897,0.922294814461504,0.387207107367566,245,511,108.571428571429,77,
357.806282361311,0.879339533444774,12.2179993924223,0.922294052287606,0.343437664522374,63,166,163.492063492063,9,
74.8602456830499,0.018321205910182,320.571601639489,0.922294441740306,0.012847035004664,65,4137,6264.61538461539,12,
46.3515757345119,0.476003133602583,19.6664401844749,0.4416660941056,0.908485970060061,68,71,4.41176470588235,36,
146.782460535458,1.07092441687497,22.6700979820344,0.037990503712551,2.88559166349382,104,60,42.3076923076923,36,
21.5938105593455,0.696598538773898,7.41757098433839,0.069134114338689,5.01978821706869,88,56,36.3636363636364,48,
7.03827309941054,0.364151669373902,18.3077830656872,0.360572143264915,3.14339026738941,139,78,43.8848920863309,49,
39.0505888743665,0.477637454998693,12.308182263769,0.480203639009703,1.3936485132474,56,47,16.0714285714286,23,
54.2797632074642,0.014706717601796,615.10539857368,0.922290689127254,0.005306067975055,63,7936,12496.8253968254,21,
21.7381586653806,0.376340184432781,10.0230477917308,0.922294850141791,0.286847933332786,56,148,164.285714285714,19,
514.177091758247,0.891930463729663,36.5596438150581,0.922294667046664,0.146655366800151,91,492,440.659340659341,22,
11.4801699804504,0.168734428447631,50.0463556679701,0.614807068803481,0.554164048030758,113,171,51.3274336283186,41,
123.484223154291,1.05326924427011,14.7576183830608,0.024231577560265,5.62016944431757,137,67,51.0948905109489,52,
57.2372406619521,0.351974732554051,30.2406436997757,0.844944120554041,0.297389205638249,82,219,167.073170731707,24,
17.6491656947722,0.138219073984775,6.37041050903152,0.922294850065842,1.75648674047849,148,86,41.8918918918919,4,
3.98114160795831,0.079937626979139,66.5676557291174,0.922294601693931,0.028015551079861,54,887,1542.59259259259,30,
661309.26258572,0.22332715338274,70311.3273085468,0.922168996894764,8.52350178628286E-05,92,903400,981856.52173913,15,
99.9318067411618,0.319966932088908,44.5841278720465,0.922294830608129,0.050543770169319,51,596,1068.62745098039,22,
11.9068376927142,0.416294520735334,9.98451727269067,0.922294849173209,0.249042067687987,61,157,157.377049180328,29,
101.505731672506,0.223964738695841,48.2550593463667,0.92229481398855,0.061191450356333,54,637,1079.62962962963,16,
14.8892570906235,0.399868564469908,9.94674275089869,0.922294840165933,0.429666665551148,82,155,89.0243902439025,27,
30.4907665384568,0.132555797941611,43.4275108611475,0.922291443130567,0.091258658895109,67,575,758.208955223881,16,
15.1557936934706,0.398467174898671,18.6559771568642,0.922294847962098,0.562296760813573,181,286,58.0110497237569,46,
32376.3793251549,0.229451026708896,6165.51064610768,0.92229249591544,0.000869646991076,95,79369,83446.3157894737,26,
75.7667384310854,0.319766665888305,3.754471937523,0.922294851232482,1.17971143571009,60,51,15,3,
25.5944470720572,0.555178106718951,9.40962752244207,0.380656132445513,2.50116882001324,68,45,33.8235294117647,30,
35.4706308372185,0.358436807808308,20.973193126413,0.10088779511457,1.28608772083415,53,46,13.2075471698113,23,
8.63541924663856,0.436743642092102,94.9478625992855,0.481818852486588,7.71149493408356,1728,498,71.1805555555556,315,
819.491382783627,0.310534430140355,62.1448020361628,0.922294849882804,0.086276811292544,75,806,974.666666666666,6,
51.0635374104599,0.36553333616683,45.4010917709637,0.025273078769434,3.13450899413563,201,102,49.2537313432836,55,
5381.22188000302,0.36285122892726,35.9450312374544,0.92229485034926,0.319943028351751,150,465,210,2,
1207.03422733853,1.28706817042286,36.5956757154566,0.92213620074431,0.087234781352457,63,492,680.952380952381,22,
30.8600983573965,0.420311959409632,70.7563566572716,0.682966803169439,0.573520897788359,228,323,41.6666666666667,100,
342.590957272394,1.20999862821192,23.2386238631786,0.922292878975307,0.140442872273879,81,338,317.283950617284,39,
161.62497724967,0.313332507127822,29.0108445273818,0.922294842697884,0.206243465494967,85,381,348.235294117647,8,
31.555305737216,0.560454151464939,18.8475325433308,0.357057812262278,2.1149938618275,114,81,28.9473684210526,52,
46.8273766903559,0.013371862166608,909.054679496492,0.922293038089264,0.009060992862498,132,11724,8781.81818181818,26,
199.874708592886,0.008319331461511,18148.7048756749,0.401646967919733,0.003692579721367,159,30378,19005.6603773585,47,
26.4225764190182,0.119910516610032,122.980344846319,0.410728372926712,0.694780828858476,194,258,32.9896907216495,49,
20.6979507282135,0.583694945539298,16.8892301540336,0.387497112894506,1.52316719138835,101,87,13.8613861386139,59,
40.5211430312659,0.351013822696927,34.5171845608191,0.922294840877492,0.506520477409109,256,475,85.546875,31,
132.059396173788,0.331493019831368,35.331039771009,0.922294848431526,0.085774461516335,52,468,800,13,
22.8270552060082,0.017763866586669,395.744633085875,0.922293675967626,0.006283350830677,52,5113,9732.69230769231,20,
309.28388116517,0.952502023420686,15.285162345075,0.922294654518199,0.259269252763203,67,213,217.910447761194,16,
16.5632823433237,0.394467932157441,27.2514113269728,0.922294827433323,0.131165241138512,104,409,293.269230769231,58,
23.1844830173981,0.061783691237169,156.617018710594,0.9222940732795,0.024807625429293,78,2044,2520.51282051282,28,
306.078952941376,1.11754747930389,8.99561696231888,0.922294157666031,0.336889383320695,53,130,145.283018867925,14,
144.834872307873,0.238701877550744,55.2601613295029,0.922288256650015,0.091408768925404,81,727,797.530864197531,16,
5333.1983724148,0.362603336909746,33.0042212568531,0.922294850011533,0.426146462855629,183,427,133.333333333333,2,
18.6711214162437,0.049342272636214,73.4309409051691,0.922294828552999,0.052910374352517,61,956,1467.2131147541,11,
31.6663077560755,0.382103995539368,21.5577226492712,0.922294846926577,0.126158054902972,64,306,378.125,29,
30.8831673911524,0.090527936776892,53.4362620861129,0.922294796616068,0.072708307383766,64,702,996.875,14,
11.2451427253486,0.421334481448393,9.44035344174022,0.922294847700916,0.395096151153053,78,151,93.5897435897436,30,
27.1161186298066,0.369612394873295,19.2904823533134,0.922294821177684,0.209464399321587,78,274,251.282051282051,26,
54.1774697264783,0.766538926920864,15.1367345729231,0.125334150438285,7.45417672813641,177,65,63.2768361581921,48,
11.6938671602012,0.416590557826584,27.4139713657246,0.92229484086237,0.184243110075651,142,430,202.816901408451,77,
153.102382281665,0.721737718090045,26.8650862623161,0.094409174803315,0.943847447870474,61,63,3.27868852459016,33,
239.522865947808,0.304783204411261,49.2995546531415,0.922294847417118,0.13712797858469,100,647,547,13,
308.417436003654,1.08540165241008,17.6842388046946,0.922292761148406,0.171371940216484,54,243,350,15,
16490.430986218,0.387297373252799,260.813195322325,0.922294813001714,0.018769858537418,66,3359,4989.39393939394,3,
24398.1114442089,0.708688870112774,1232.23735471255,0.896419035983158,0.0040348446294,70,11918,16925.7142857143,22,
670.549343864764,1.33200270369217,115.468388221066,0.922147428577166,0.159793166869939,375,1621,332.266666666667,138,
24.1335518925778,0.415923862858107,31.0188025843258,0.309765802641272,1.62440494826349,125,97,22.4,52,
18.6907620249457,0.40059808433611,28.4706735687337,0.872376593058173,0.32274913614628,128,279,117.96875,56,
37.280666804897,0.915675551105855,4.19554183332896,0.083900575007008,17.9047560085514,115,38,66.9565217391304,33,
125.216519270809,0.31429832717088,28.2538732464926,0.922294848835497,0.244772049244585,101,376,272.277227722772,12,
15.197741262821,0.393866970215422,39.9914949483138,0.695202940814726,1.50144476312033,277,211,23.826714801444,80,
47.7198580395732,0.004486944510244,1682.94834511253,0.597263989563664,0.00670050766856,56,4207,7412.5,28,
1.3092754605391,0.18990995234551,64.6099622831096,0.902158846023533,0.540617742764569,482,785,62.8630705394191,125,
69.046947838803,0.203705088335434,190.218523274428,0.345155051564665,0.654092661749941,256,356,39.0625,66,
89.4534703424479,0.013053886278921,381.048775599041,0.922294347811943,0.00958450961323,56,4913,8673.21428571429,9,
16.4641238387305,0.056208607422618,94.0089364449391,0.922294801937285,0.028103463713577,52,1228,2261.53846153846,18,
53.4333826960263,0.774474448532823,10.2907773678126,0.019639220865771,9.33606402327369,143,55,61.5384615384615,45,
33.2860623442797,0.352960337682684,17.9401759154129,0.922294826026685,0.147265886775554,57,254,345.614035087719,23,
10.479778320715,0.427144081735998,18.218019103017,0.922294839873342,0.200468695597543,105,292,178.095238095238,58,
653.16711110629,1.2357828950175,31.6960268042598,0.92224452289982,0.316457851574479,168,447,166.071428571429,39,
30.6717754671851,0.174806038406839,25.3950360311272,0.922294699412177,0.149933228058284,64,342,434.375,15,
11204.6046673413,0.254867371255591,5628.21954724824,0.92229415441225,0.001946712301447,190,72479,38046.8421052632,49,
13.4697231344977,0.121050321283414,9.16741779001702,0.922294759006085,0.381430837431015,51,124,143.137254901961,6,
592.72921090084,0.611757180346751,11.5485353953193,0.00017097548221,3.72277926010343,65,34,47.6923076923077,22,
80.0630341169425,0.862146471797873,8.66139762220222,0.060080550485372,11.3944130617044,129,33,74.4186046511628,24,
9.57775465423329,0.264537397107856,14.2498904540806,0.922294832508279,0.196309300672617,56,203,262.5,20,
29.6892182297223,0.519753044294927,5.4709829212519,0.427457402128277,3.66277709397873,52,27,48.0769230769231,17,
1000.70161857533,0.413903735259666,50.7212648879869,0.922294850351398,0.091920203275931,65,658,912.307692307692,5,
24.2783090978282,0.370648414799981,15.3125362475061,0.922294852917511,0.482087934586192,120,222,85,25,
101.827541198632,0.323817189502615,54.5460059505547,0.922294847652591,0.200865788247016,165,726,340,24,
31.8484201753454,0.026767660502151,452.64622095451,0.922294300415486,0.005665104374188,64,5856,9050,31,
55.3983804764306,0.353048575324217,39.9604459063478,0.851184232899411,0.156411223059747,77,304,294.805194805195,35,
15275.2573090263,0.355113352600288,189.025166568211,0.92229483761833,0.030831276514296,77,2435,3062.33766233766,2,
12.8332595433166,0.076997254875521,46.3373266029458,0.922294824046254,0.088878116789904,66,609,822.727272727273,13,
25.3089622516491,0.566389704964741,23.5641530745906,0.204428560471505,2.83600266510129,158,104,34.1772151898734,74,
7.77169211963509,0.455172866911893,32.9636212782932,0.922294844372862,0.601111586546729,384,553,44.0104166666667,129,
51.6420169638041,0.57991245192175,12.1596106454886,0.263391288659493,2.18081930263917,60,41,31.6666666666667,24,
746.28292819068,0.210141196148769,96.2197489179066,0.922294647303184,0.050070093939998,69,1245,1704.34782608696,7,
44.8518788944283,0.347499814396093,26.7463628171309,0.922294847419175,0.153978808817546,76,367,382.894736842105,23,
4.38631370420207,0.402200182690305,13.7509626369589,0.922294842158791,0.265591763642847,113,243,115.044247787611,66,
13.406730318165,0.006169800799897,1027.92549478109,0.922293899521668,0.00355296832409,69,13250,19102.8985507246,22,
11.9405644098547,0.415471963772318,24.7166439699465,0.922294833294493,0.185486542639019,132,391,196.212121212121,73,
53.1299984232645,0.067525548843488,111.216604094993,0.92229468295886,0.041222385296996,76,1448,1805.26315789474,17,
15.323174125604,0.397738347173953,25.1554130898552,0.922294843284395,0.216230238424746,129,383,196.899224806202,59,
22.4902584458178,0.438889292719461,35.1359222455861,0.691563953416433,0.930506981127134,176,184,4.54545454545455,70,
251.925335559949,1.38402482946253,7.95219667122148,0.922261135136814,0.459461303540484,77,132,71.4285714285714,30,
5.29841243052656,0.21604397773696,56.3702673070798,0.922244187762789,0.122764493051155,159,795,400,70,
25.8943692815952,0.3685763104163,21.7969367105423,0.922294840537014,0.235287214559677,102,317,210.78431372549,36,
21.3853385216087,0.380939007049169,34.4673034720968,0.922294840492864,0.196138026364427,140,497,255,53,
17.7607224278514,0.389043891576704,22.8723699833569,0.922294818638915,0.166469582708908,92,337,266.304347826087,43,
7.96055956852564,0.309714092378113,44.3836878726982,0.878231604731058,0.315507028079617,203,452,122.660098522167,88,
0.823850011777019,1.23316989159743,0.00223752349356,0.88246656806781,5305.36401486552,102,1,99.0196078431373,1,
16.9942130793404,0.501795708698788,7.99030052438561,0.569758296031478,1.9922833938789,65,47,27.6923076923077,28,56304
13.5827434308168,0.448018499557766,4.65870120344756,0.711364188448114,2.35433876524533,55,33,40,17,56369
12.0684020515523,0.22778153661026,31.2886331253473,0.350853404702333,2.15769240031984,133,77,42.1052631578947,29,56424
342.202284062465,1.09456556122019,7.63360106561521,0.922294025674164,0.447896456855413,57,111,94.7368421052632,13,56557
